1149	Многоместные &ndash; они необходимы для более удобного размещения посетителей за столами Различаются размерами формой Бывают прямоугольные овальные радиусныеhttps://mblxru/populjarnaja/732-mebel-dlya-bibliotekihtml	38	2
1150	Nomingia&nbsp;(лат)&nbsp;&mdash; род&nbsp;тероподовых&nbsp;динозавров&nbsp;семейства&nbsp;овирапторид найденный в&nbsp;верхнемеловой&nbsp;формации Бугийн-Цав в&nbsp;Монголии Nomingia&nbsp;была среднеразмерным овирапторидом; в 2010 году&nbsp;Грегори С Пол&nbsp;оценил её длину в 17 метра и массу &mdash; в 20 килограммов Хвост состоял из 24 позвонков последние 5 срастались в&nbsp;пигостиль Авторы описания предположили что возможно пигостиль поддерживал хвост из перьев как у&nbsp;каудиптерикса До обнаружения&nbsp;Nomingia подобная скелетная структура обнаруживалась только у птиц https://ruwikipediaorg/wiki/Nomingia	36	2
1151	Nothronychus&nbsp;(лат)&nbsp;&mdash; род&nbsp;динозавров-теропод&nbsp;из семейства&nbsp;Therizinosauridae живших во время&nbsp;верхнемеловой эпохи&nbsp;(996&mdash;893 млн лет&nbsp;назад) на территории современных&nbsp;США Представлен двумя видами Nothronychus mckinleyi&nbsp;представляет собой довольно большого теризинозавра Грегори С Пол в&nbsp;2010 году оценивает его в 51 метров высотой и весом в 12 тонны Являлся теплокровным животным передвигался на двух ногах и был травоядным Предполагается что он имел примитивное оперение https://ruwikipediaorg/wiki/Nothronychus	36	2
1152	Паразауролофы&nbsp;(лат&nbsp;Parasaurolophus)&nbsp;&mdash; род&nbsp;динозавровОбитали в конце мелового периода около 76&mdash;73&nbsp;млн лет назад на территории&nbsp;Северной Америки Окаменелости обнаружены в провинции&nbsp;Альберта&nbsp;в&nbsp;Канаде&nbsp;и&nbsp;Нью-Мексико&nbsp;и&nbsp;Юта&nbsp;в&nbsp;США Впервые описаны в&nbsp;1923 году Уильямом Парксом Учёные относят их к утконосым динозаврам Как и в случае с большинством динозавров скелеты паразауролофов являются неполными Длина скелета вида&nbsp;P walkeri по оценкам составляет 95 метров Его череп примерно 16 метра в длину включая гребеньВес представителя этого вида составлял примерно 25&mdash;27&nbsp;тонныГрегори Пол&nbsp;оценил длину Pwalkeri в 75 м и 26 тонн веса&nbsp;Единственная известная передняя конечность паразауролофа была сравнительно небольшой для утконосых динозавров с короткой но широкой лопаткой Бедренная кость 103 сантиметра длиной у вида&nbsp;P&nbsp;walkeri и является довольно крепкой для своей длины при сравнении с другими утконосыми динозаврами Плечевые и тазовая кости также были весьма крепкими https://ruwikipediaorg/wiki/Паразауролофы	36	2
1153	Piveteausaurus&nbsp;(лат)&nbsp;&mdash;&nbsp;род&nbsp;динозавров-теропод известный по частичному&nbsp;черепу обнаруженному в среднеюрской&nbsp;формации Марне-де-Див&nbsp;департамента Кальвадос&nbsp;(Франция) В род включают&nbsp;единственный&nbsp;типовой вид&nbsp;&mdash;&nbsp;Piveteausaurus divesensis&nbsp;https://ruwikipediaorg/wiki/Piveteausaurus	36	2
1154	Пирораптор&nbsp;(лат&nbsp;Pyroraptor)&nbsp;&mdash; род&nbsp;динозавров&nbsp;из отряда&nbsp;ящеротазовых подотряда&nbsp;тероподов семейства&nbsp;дромеозаврид Жил в&nbsp;Западной Европе&nbsp;в конце&nbsp;мелового периода 70&nbsp;млн лет назадВ семействе дромеозаврид занимает неопределённое положение что связано с неполнотой обнаруженных ископаемых остатков Характерный серповидной формы коготь длиной 65&nbsp;см свидетельствует о принадлежности этого ящера к дромеозавридам&nbsp;&mdash; быстро бегавшим птицеподобным хищникам По разным оценкам его длина составляла 16&mdash;18&nbsp;метров высота в &laquo;холке&raquo;&nbsp;&mdash; 06&nbsp;м вес мог достигать 30&nbsp;килограммов[1] Серповидные когти расположенные на вторых пальцах ног вероятно служили оружием Возможно тело животного было покрыто перьями как это предполагается и для некоторых других представителей его семейства таких как&nbsp;микрораптор&nbsp;синорнитозавр&nbsp;или&nbsp;велоцирапторов https://ruwikipediaorg/wiki/Пирораптор	36	2
1155	Prenoceratops&nbsp;(лат)&nbsp;&mdash; род растительноядных динозавров известный по скелету из Формации Ту Медсин&nbsp;провинция Альберта&nbsp;КанадаРод&nbsp;Prenoceratops&nbsp;известен по нескольким экземплярам дающим всеобъемлющий взгляд на его анатомию[3]Размер динозавра оценили в 13 метра[3]Голова большая глубокая покатая что отражено в названии Кости черепа массивные Уровень развития воротника неясенhttps://ruwikipediaorg/wiki/Prenoceratops	36	2
1156	Rugops&nbsp;(буквально &mdash; морщинистая морда; возможное русское название &mdash; ругопс)&nbsp;&mdash; род динозавров живший 97&mdash;92&nbsp;млн лет назад (сеноманский отдел&nbsp;позднего мелового периода) на территории нынешней&nbsp;североафриканской&nbsp;страны&nbsp;Нигер Своё название получил из-за того что голова его была пронизана венами и артериями оставившими борозды отпечатавшиеся на черепе Достигал в длину 45 метров высоты 15&nbsp;метра и веса &nbsp;410 килограммов&nbsp;&nbsp;Впервые описали его&nbsp;Пол Серено Уилсон Конрад в&nbsp;2004 году&nbsp;по&nbsp;ископаемым остаткам черепа ругопса Голова была покрыта кожей или панцирем Отверстия вокруг рыла говорят о наличии мясистой демонстрационной структуры того или иного типа Череп короткий с закруглённым рылом Питался падалью так как зубы были очень маленькими и слабыми Как и у других&nbsp;абелизавров ругопс имел очень маленькие передние конечности которые по-видимому были бесполезны в борьбе между особями Скорее всего они служили для поддержания баланса передней и задней части туловища https://ruwikipediaorg/wiki/Ругопс	36	2
1157	Скутеллоза́вр&nbsp;(лат&nbsp;Scutellosaurus от&nbsp;лат&nbsp;scutellum&nbsp;&mdash; небольшой щиток и&nbsp;др-греч&nbsp;&sigma;&alpha;ῦ&rho;&omicron;&sigmaf;&nbsp;&mdash; ящер ящерица) &mdash; род&nbsp;птицетазовых&nbsp;динозавров&nbsp;из подотряда&nbsp;тиреофор занимающий базальное положение в подотряде Единственный вид &mdash;&nbsp;Scutellosaurus lawleri Остатки обнаружены на территории&nbsp;США род и вид описаны профессором Эдвином X Кольбертом в&nbsp;1981 году Сравнительно небольшой динозавр едва достигавший в длину 12 метра[3] Растительноядный скутеллозавр имел челюсти с простыми листовидными зубами несколько похожими на зубы современной&nbsp;игуаны Интересная особенность этого динозавра состоит в наличии плоских маленьких щитков растущих из кожи динозавра Это один из древнейших динозавров покрытых миниатюрной бронёй Щитки придавали ему сходство с ящерицей Но в отличие от современной ящерицы которая прижимает брюхо к земле при беге двигая лапками по бокам от тела скутеллозавр передвигался на ногах так как это делают млекопитающие Он мог отрывать передние конечности от земли и бежать только на двух задних используя хвост в качестве балансира Прижимаясь к земле скутеллозавр демонстрировал хищнику лишь колючую спинуhttps://ruwikipediaorg/wiki/Скутеллозавр	36	2
1158	Стегозавры&nbsp;(лат&nbsp;Stegosaurus&nbsp;&mdash; &laquo;крышеящер&raquo;)&nbsp;&mdash; род&nbsp;позднеюрских&nbsp;травоядных&nbsp;динозавров существовавший 155&mdash;145&nbsp;млн лет назад (киммериджский ярус) В его составе выделено три вида Благодаря шипам на хвосте и костяным пластинам на спине являются одними из самых узнаваемых динозавров Стегозавры были крупнейшими представителями своего инфраотряда включавшего также роды&nbsp;Kentrosaurus&nbsp;и&nbsp;Huayangosaurus Их максимальная длина составляла 9&nbsp;метров (S armatus) высота&nbsp;&mdash; 4 метраГрегори Пол оценил длину вида stegosaurus ungulatus в 7 м и вес в 38 тонн Мозг динозавра был не больше чем у собаки: при весе животного в 2 тонны его мозг весил лишь 70 граммов https://ruwikipediaorg/wiki/Стегозавры	36	2
1159	Поп-рок&nbsp;(англ&nbsp;pop rock)&nbsp;&mdash; жанр музыки объединяющий элементы&nbsp;поп-музыки&nbsp;и&nbsp;рок-музыкиhttps://ruwikipediaorg/wiki/%D0%9F%D0%BE%D0%BF-%D1%80%D0%BE%D0%BA	42	2
1160	Тарбоза́вр&nbsp;(лат&nbsp;Tarbosaurus от&nbsp;др-греч&nbsp;&tau;ά&rho;&beta;&omicron;&sigmaf;&nbsp;&mdash; &laquo;ужас предмет боязни&raquo; и&nbsp;&sigma;&alpha;ῦ&rho;&omicron;&sigmaf;&nbsp;&mdash; &laquo;ящерица&raquo;)&nbsp;&mdash; род гигантских (до 14&nbsp;метров длиной) хищных ящеротазовых&nbsp;динозавров&nbsp;семейства&nbsp;тираннозаврид живших во времена&nbsp;верхнемеловой эпохи&nbsp;(836&mdash;660&nbsp;млн лет&nbsp;назад) на территории нынешних&nbsp;Монголии&nbsp;и&nbsp;КитаяТарбозавры были крупными двуногими&nbsp;хищниками&nbsp;с массой тела сопоставимой с массой тираннозавров и непропорционально маленькими относительно остального тела двупалыми передними конечностями&nbsp;В пасти тарбозавра располагались около шести десятков зубов по меньшей мере до 85&nbsp;мм длиной&nbsp;Хотя ряд исследователей считает тарбозавров&nbsp;падальщиками более распространена точка зрения согласно которой они были активными хищниками и занимали&nbsp;верхнее положение&nbsp;в экосистеме своей эпохи и региона охотясь на крупных травоядных динозавров во влажных речных поймах https://ruwikipediaorg/wiki/Тарбозавр	36	2
1161	Торвозавр&nbsp;(лат&nbsp;Torvosaurus) &mdash; род гигантских хищных динозавров позднеюрской эпохи&nbsp;из семейства&nbsp;Megalosauridae&nbsp;надсемейства&nbsp;Spinosauroidea ближайший родственник знаменитого&nbsp;мегалозавра Достигали 11метров в длину и 5 тонн веса Тело массивное голова крупная (длина черепа до 15 метра) передние конечности трёхпалые развитые Ноги относительно короткие но довольно мощные Покрыт был ящер чешуёй и маловероятно что он имел перья по крайней мере во взрослом состоянии он не имел их тк динозавр не являл ещё полностью птичьим тероподом https://ruwikipediaorg/wiki/Торвозавр	36	2
1162	Трицера́топс&nbsp;(лат&nbsp;Triceratops от&nbsp;др-греч&nbsp;&tau;&rho;&iota;&nbsp;tri&nbsp;&mdash; три&nbsp;&kappa;έ&rho;&alpha;&sigmaf;&nbsp;keras&nbsp;&mdash; рог и&nbsp;&omega;&psi;&nbsp;ops&nbsp;&mdash; морда лицо)&nbsp;&mdash;&nbsp;род&nbsp;растительноядных&nbsp;динозавров&nbsp;из семейства&nbsp;цератопсид существовали в конце&nbsp;маастрихтского века&nbsp;мелового периода&nbsp;и начале&nbsp;палеоценовой&nbsp;эпохи&nbsp;палеогенового периода примерно от 68 до 66 миллионов лет назад на территориях современной&nbsp;Северной Америки[5] Имея большой костяной воротник три&nbsp;рога&nbsp;на морде крупные толстые конечности и сходное с&nbsp;носорогом&nbsp;телосложение трицератопсы являются одними из наиболее узнаваемых динозавров Возможно самый опасный хищник того времени&nbsp;&mdash;&nbsp;тираннозавр&nbsp;&mdash; мог охотиться на трицератопсов но неясно могли ли они сражаться друг с другом как это часто изображается https://ruwikipediaorg/wiki/Трицератопс	36	2
1163	Уненла́гия&nbsp;(лат&nbsp;Unenlagia) &mdash; род&nbsp;динозавров&nbsp;из семейства&nbsp;дромеозаврид живших в середине&nbsp;мелового периода&nbsp;(935&mdash;858 млн лет&nbsp;назад) на территории современной&nbsp;Аргентины В род включают 2 вида:&nbsp;Unenlagia comahuensis&nbsp;и&nbsp;Unenlagia paynemiliВокруг размеров тела уненлагии велись споры из-за того что хорошо известна только длина конечности животного и неясно стоит ли её экстраполировать используя пропорции более продвинутых дромеозаврид или длинноногих базальных птиц Оценки таким образом варьировались между длиной 35 метра и весом 75&nbsp;килограммов с одной стороны и длиной всего 2 метра &mdash; с другой Точно так же изменилась интерпретация формы головы от присущей дромеозавридам короткой и высокой на более удлинённую форму характерную для открытых позже&nbsp;Buitreraptor&nbsp;и&nbsp;Austroraptor https://ruwikipediaorg/wiki/Уненлагия	36	2
1164	Цератоза́вр&nbsp;(лат&nbsp;Ceratosaurus от&nbsp;&kappa;&epsilon;&rho;&alpha;&sigmaf;/&kappa;&epsilon;&rho;&alpha;&tau;&omicron;&sigmaf; [keras/keratos]&nbsp;&mdash; &laquo;рогатый&raquo; и&nbsp;&sigma;&alpha;&upsilon;&rho;&omicron;&sigmaf; [sauros]&nbsp;&mdash; &laquo;ящерица рептилия&raquo;)&nbsp;&mdash;&nbsp;монотипический&nbsp;род хищных&nbsp;динозавров&nbsp;подотряда&nbsp;теропод живших в позднем&nbsp;юрском периоде&nbsp;(киммериджский&nbsp;&mdash;&nbsp;титонский&nbsp;века 1557&mdash;145&nbsp;млн лет назад) Единственным видом является&nbsp;Ceratosaurus nasicornishttps://ruwikipediaorg/wiki/Цератозавр	36	2
1165	Уранозавр&nbsp;(лат&nbsp;Ouranosaurus nigeriensis)&nbsp;&mdash; гигантский растительноядный динозавр из группы&nbsp;игуанодонтов живший в&nbsp;меловом периоде&nbsp;около 110&nbsp;млн лет назад на территории&nbsp;Африкироживал в районах рек Достигал длины около 7&nbsp;метров Был обнаружен в&nbsp;1966 году в Нигере экспедицией&nbsp;парижского&nbsp;Национального музея Описан уранозавр был в&nbsp;1976 году&nbsp;Филлипом Таке[1]Уранозавр имел на спине костистое образование уходящее вверх которое вероятно было покрыто кожей Они использовались динозавром как некая батарея для чего он должен был развернуться боком к солнцу Также образование использовалось для охлаждения динозавра для чего он подставлял его к поступающему ветру По другой версии кости на спине создавали&nbsp;горб однако по такой версии учёным осталось неясным само существование и предназначение горбаУранозавр большую часть времени проводил на четырёх ногах Его передние лапы имели 4 пальца Большой палец имел форму шипа Задние ноги были довольно массивны из-за чего уранозавр не мог быстро передвигатьсяУранозавр имел широкий и сплющенный череп на котором находился небольшой гребешокhttps://ruwikipediaorg/wiki/Уранозавр	36	2
1166	Фукуираптор&nbsp;(лат&nbsp;Fukuiraptor)&nbsp;&mdash; род плотоядных&nbsp;динозавров&nbsp;из семейства&nbsp;Neovenatoridae живших во времена&nbsp;нижнемеловой эпохи&nbsp;(1364&mdash;1250 млн лет&nbsp;назад) на территории современной&nbsp;Японии[2] Часть слова &laquo;раптор&raquo; в названии животного говорит о том что когда ему придумывали название его считали одним из&nbsp;манирапторов&nbsp;с большим когтем на втором пальце задней конечности Однако потом было установлено что это коготь передней конечности Животное было классифицировано повторно и занесено в кладу примитивных&nbsp;аллозавроид Большие когти на передних конечностях являются отличительной чертой именно из-за них произошла ошибка в идентификации Челюстные кости с зубами тоже напоминают челюсти манирапторов поэтому они тоже были причиной первоначально возникшему недоразумению Фукуираптор видимо состоял в родстве и с&nbsp;синраптором&nbsp;из&nbsp;Китая и с&nbsp;аллозавроидами найденными в&nbsp;Австралии https://ruwikipediaorg/wiki/Фукуираптор	36	2
1167	Futalognkosaurus&nbsp;(лат возможное русское название &mdash; футалогнкозавр)&nbsp;&mdash; род&nbsp;динозавров-завропод&nbsp;из клады&nbsp;Lognkosauria живших во времена&nbsp;верхнемеловой эпохи&nbsp;(935&mdash;858 млн лет&nbsp;назад)&nbsp;Типовой&nbsp;и&nbsp;единственный&nbsp;вид &mdash;&nbsp;Futalognkosaurus dukeiПо оценкам учёных длина представителей этого рода динозавров составляла от 26 до 34 метров а весили они от 40 до 80 тонн Они основываются на трёх&nbsp;скелетах в целом дающих 70&nbsp;% всех костей этого существа https://ruwikipediaorg/wiki/Futalognkosaurus	36	2
1168	Chasmosaurus&nbsp;(от&nbsp;др-греч&nbsp;&chi;ά&sigma;&mu;&alpha;&nbsp;&mdash; &laquo;отверстие&raquo; и&nbsp;&sigma;&alpha;ῦ&rho;&omicron;&sigmaf;&nbsp;&mdash; &laquo;ящерица&raquo;)&nbsp;&mdash; род&nbsp;динозавров&nbsp;из семейства&nbsp;цератопсидов живший в&nbsp;верхнем мелу&nbsp;Северной Америки Известно два вида Название означает &laquo;ящер с отверстиями&raquo; из-за отверстий (лат&nbsp;fenestrae) в воротнике При длине в 44-48 метра и примерном весе в 15-2 тонны&nbsp;Chasmosaurus&nbsp;является цератопсом средних размеров Как и все представители своего семейства&nbsp;Chasmosaurus&nbsp;был растительноядным Первоначально род был назван&nbsp;Protorosaurus однако это название оказалось занято Все образцы&nbsp;Chasmosaurus&nbsp;были найдены в&nbsp;свите&nbsp;Dinosaur Park Formation&nbsp;в&nbsp;Провинциальном парке Дайносор&nbsp;Альберта&nbsp;КанадаChasmosaurus russelli&nbsp;происходит из нижних слоёв свиты а&nbsp;Chasmosaurus belli &mdash; из средних и верхнихhttps://ruwikipediaorg/wiki/Chasmosaurus	36	2
1169	Shantungosaurus&nbsp;(лат)&nbsp;&mdash; род&nbsp;гадрозавров&nbsp;подсемейства&nbsp;Hadrosaurinae&nbsp;или&nbsp;Saurolophinae найденный в&nbsp;позднемеловой&nbsp;геологической группе Wangshi в провинции&nbsp;Шаньдун&nbsp;в&nbsp;Китае Стратиграфический интервал&nbsp;Shantungosaurus&nbsp;колеблется от верхней части формации Xingezhuang к середине формации Hongtuya и датируется серединой&nbsp;&mdash; концом&nbsp;кампанского яруса&nbsp;Shantungosaurus&nbsp;до сих пор является крупнейшим гадрозавроидом в мире: наибольшая длина его&nbsp;бедренной кости&nbsp;составляет около 17&nbsp;м а наибольшая длина его&nbsp;плечевой кости &mdash; около 097&nbsp;м https://ruwikipediaorg/wiki/Shantungosaurus	36	2
1170	Эдмонтония (лат&nbsp;Edmontonia)&nbsp;&mdash; род&nbsp;панцирных динозавров который относится к семейству&nbsp;нодозаврид из&nbsp;позднего мела Скелеты эдмонтонии были найдены на территории Канады и СШАЯщер назван в честь Эдмонтонской геологической формации которая находится в&nbsp;канадской&nbsp;провинции&nbsp;Альберта где были впервые найдены его останкиhttps://ruwikipediaorg/wiki/Эдмонтония	36	2
1171	Эотираннус&nbsp;(лат&nbsp;Eotyrannus буквально: ранний тиран)&nbsp;&mdash;&nbsp;род&nbsp;хищных&nbsp;динозавров&nbsp;из&nbsp;надсемейства&nbsp;тираннозавроид обитавших в раннем меловом периоде (баррем) около 125&mdash;120&nbsp;млн лет назад на территории современного в юго-западного побережья острова&nbsp;Уайт&nbsp;Великобритания Остатки были найдены в&nbsp;формации Уэссекс&nbsp;Голотип&nbsp;MIWG1997550 принадлежит молодой особи и состоит из разрозненного&nbsp;черепа&nbsp;позвонков&nbsp;и костей передних и задних&nbsp;конечностей&nbsp;Окаменелости&nbsp;были обнаружены в глинистом слое наполненном окаменевшим растительным материалом и описаны Hutt&nbsp;et al&nbsp;в начале 2001 года Родовое название отсылает к родству с&nbsp;тираннозавром а&nbsp;видовое &mdash; к первооткрывателю остатковhttps://ruwikipediaorg/wiki/Эотираннус	36	2
1172	Юннанозавр&nbsp;(Yunnanosaurus) &mdash; род&nbsp;динозавров&nbsp;из семейства&nbsp;MassospondylidaeЭтот динозавр &mdash; хорошо изученный китайский&nbsp;прозауропод Найдено около 20 скелетов причем два из них &mdash; с черепами В одном из них сохранилось более 60 зубов что дает нам представление о том чем питались большие прозауроподыhttps://ruwikipediaorg/wiki/Юннанозавр	36	2
1173	Ютира́ннус&nbsp;(лат&nbsp;Yutyrannus)&nbsp;&mdash; род&nbsp;оперённых&nbsp;динозавров&nbsp;из семейства&nbsp;процератозаврид&nbsp;Единственным&nbsp;видом является&nbsp;Yutyrannus huali Остатки найдены в относящейся к&nbsp;меловому периоду&nbsp;(125 млн&nbsp;лет назад)&nbsp;формации Исянь&nbsp;на северо-востоке&nbsp;Китая&nbsp;(провинция&nbsp;Ляонин)[1] Самый большой пернатый динозавр после&nbsp;гигантораптора: взрослая особь могла весить до 14&nbsp;тонны достигая в длину 9&nbsp;метров Примитивные перья (напоминающие пух цыплят) имели длину до 15 см Родовой эпитет&nbsp;yutyrannus&nbsp;происходит от китайского слова 羽 (yu) &mdash; перо и&nbsp;лат&nbsp;tyrannus видовой&nbsp;huali&nbsp;&mdash; от другого китайского слова 华丽 (hu&aacute;li) &mdash; красивый&nbsp;https://ruwikipediaorg/wiki/Ютираннус	36	2
1174	Ямацератопс&nbsp;(лат&nbsp;Yamaceratops)&nbsp;&mdash; род&nbsp;птицетазовых&nbsp;динозавров инфраотряда&nbsp;цератопсов живших в&nbsp;меловом периоде&nbsp;(около 996&mdash;706 миллионов лет назад) на территории нынешней Азии Окаменелости цератопса были найдены в&nbsp;Восточно-Гобийском аймаке&nbsp;(формация Javkhlant) в Монголии Впервые описан палеонтологами Makovicky &amp; Norell в&nbsp;2006 году Всего известен один скелет&nbsp;Yamaceratops Представлен одним видом &mdash; Yamaceratops dorngobiensishttps://ruwikipediaorg/wiki/Ямацератопс	36	2
1175	Янгчуанозавр (лат&nbsp;Yangchuanosaurus)&nbsp;&mdash; род крупных хищных&nbsp;динозавров&nbsp;из семейства&nbsp;Metriacanthosauridae живших во второй половине&nbsp;юрского периода&nbsp;(1703&mdash;1450 млн лет&nbsp;назад) на территории современного&nbsp;Китаяhttps://ruwikipediaorg/wiki/Yangchuanosaurus	36	2
1176	Шуву́йя&nbsp;(лат&nbsp;Shuvuuia) &mdash; род птицеподобных&nbsp;тероподовых&nbsp;динозавров чьи&nbsp;ископаемые остатки&nbsp;найдены в&nbsp;верхнемеловых&nbsp;отложениях&nbsp;Монголии Является представителем надсемейства&nbsp;Alvarezsauroidea небольших&nbsp;целурозавров&nbsp;Типовым&nbsp;и&nbsp;единственным видом&nbsp;является&nbsp;Shuvuuia deserti Название происходит от&nbsp;монгольского&nbsp;shuvuu (шувуу) птицаhttps://ruwikipediaorg/wiki/Шувуйя	36	2
1177	Цинтаозавр&nbsp;(лат&nbsp;Tsintaosaurus буквально&nbsp;&mdash; ящер из&nbsp;Циндао)&nbsp;&mdash; род&nbsp;динозавров&nbsp;из семейства&nbsp;гадрозаврид живших в верхемеловую эпоху (кампанский век) на территории современного&nbsp;Китая Типовой и единственный вид&nbsp;&mdash;&nbsp;Tsintaosaurus spinorhinus &mdash; описан вместе с родом в 1958 году https://ruwikipediaorg/wiki/Цинтаозавр	36	2
1178	Центрозавры&nbsp;(лат&nbsp;Centrosaurus)&nbsp;&mdash; род птицетазовых&nbsp;динозавров&nbsp;из семейства цератопсидов группы маргиноцефалов живший в меловом периоде (около&nbsp;75&nbsp;миллионов лет назад) на территории нынешней Северной Америки Окаменелости были найдены в Канаде (провинция&nbsp;Альберта) и США (штат&nbsp;Монтана) Впервые название таксону предложено палеонтологом Ламбе в&nbsp;1904 году Представлен двумя видами&nbsp;&mdash;&nbsp;C&nbsp;apertus&nbsp;и&nbsp;C brinkmanihttps://ruwikipediaorg/wiki/Центрозавры	36	2
1179	Unaysaurus&nbsp;(лат)&nbsp;&mdash; род&nbsp;динозавров&nbsp;из семейства&nbsp;Unaysauridae&nbsp;подотряда&nbsp;завроподоморф живших в верхнем&nbsp;триасе&nbsp;(норийский век) на юге нынешней&nbsp;Бразилии К роду относят&nbsp;единственный&nbsp;типовой вид&nbsp;&mdash;&nbsp;Unaysaurus tolentinoihttps://ruwikipediaorg/wiki/Unaysaurus	36	2
1180	Целюр&nbsp;(лат&nbsp;Coelurus&nbsp;&mdash; &laquo;полый хвост&raquo;)&nbsp;&mdash; род динозавров из средне-позднего&nbsp;киммериджского яруса&nbsp;юрского периода Хотя это название связано с группой пресмыкающихся подотряда&nbsp;звероногих динозавров оно часто смешивалось с более известным орнитолестом (Ornitholestes) Подобно многим таксонам описанным на раннем этапе развития&nbsp;палеонтологии оно отличается сложной и запутанной таксономической историей https://ruwikipediaorg/wiki/Целюр	36	2
1181	Олоротитан&nbsp;(лат&nbsp;Olorotitan буквально&nbsp;&mdash; лебедь-титан)&nbsp;&mdash; монотипический&nbsp;род&nbsp;птицетазовых динозавров&nbsp;из семейства&nbsp;утконосых динозавров окаменелые останки которого были обнаружены в геологической формации&nbsp;Кундур&nbsp;(Амурская область)https://ruwikipediaorg/wiki/Олоротитан	36	2
1182	Кархародонтозавры[&nbsp;(лат&nbsp;Carcharodontosaurus буквально &mdash; акулозубый ящер)&nbsp;&mdash; род гигантских хищных&nbsp;динозавров&nbsp;из семейства&nbsp;Carcharodontosauridae обитавших в&nbsp;меловом периоде&nbsp;(1450&mdash;721&nbsp;млн лет&nbsp;назад) на территории&nbsp;Африкиhttps://ruwikipediaorg/wiki/Кархародонтозавры	36	2
1183	Камаразавр&nbsp;(лат&nbsp;Camarasaurus)&nbsp;&mdash; род&nbsp;четвероногих&nbsp;растительноядных&nbsp;динозавров&nbsp;из инфраотряда&nbsp;зауропод&nbsp;подотряда&nbsp;завроподоморф Это самый распространённый из тех гигантских зауропод чьи останки были обнаружены в&nbsp;Северной Америке Он был открыт в формации Моррисон в штатах&nbsp;Колорадо&nbsp;и&nbsp;Юта в отложениях верхнеюрской эпохи с&nbsp;оксфордского&nbsp;по&nbsp;титонский ярусы Обитал на нашей планете на отрезке времени между 1635 и 1120 млн лет назад https://ruwikipediaorg/wiki/Камаразавр	36	2
1184	Джобария&nbsp;(лат&nbsp;Jobaria)&nbsp;&mdash; род&nbsp;динозавров-зауроподов&nbsp;из группы&nbsp;Eusauropoda живших в&nbsp;юрском периоде&nbsp;(1741&mdash;1450 млн лет&nbsp;назад) на территории современного&nbsp;НигераРод впервые описан палеонтологом&nbsp;Полом Серено&nbsp;в&nbsp;1999 году Типовой и единственный вид&nbsp;Jobaria tiguidensis&nbsp;основан на&nbsp;голотипе&nbsp;MNN TIG3 найденном в формации&nbsp;Tiourar&eacute;&nbsp;региона Агадес расположенной в пустыне&nbsp;Сахараhttps://ruwikipediaorg/wiki/Джобария	36	2
1185	Горгоза́вр&nbsp;(лат&nbsp;Gorgosaurus от&nbsp;др-греч&nbsp;&gamma;&omicron;&rho;&gamma;ό&sigmaf; &sigma;&alpha;ῦ&rho;&omicron;&sigmaf;&nbsp;&mdash; страшный или грозный ящер)&nbsp;&mdash;&nbsp;род&nbsp;динозавров-теропод обитавших во времена&nbsp;верхнемеловой эпохи&nbsp;(836&mdash;660 млн лет&nbsp;назад) на западе&nbsp;Северной Америки&nbsp;Ископаемые остатки&nbsp;были найдены в&nbsp;Канадской&nbsp;провинции&nbsp;Альберта&nbsp;и возможно в&nbsp;США&nbsp;Палеонтологи&nbsp;признают только&nbsp;типовой вид&nbsp;&mdash;&nbsp;Gorgosaurus libratus хотя ранее из-за скудности материала в этом роду выделялись некоторые другие виды https://ruwikipediaorg/wiki/Горгозавр	36	2
1186	Вулканодон&nbsp;(лат&nbsp;Vulcanodon буквально &mdash; зуб вулкана)&nbsp;&mdash; род динозавров из инфраотряда&nbsp;зауропод Вулканодон обладал небольшими размерами в длину он составлял 65 метров а в высоту был чуть больше человека около 19 метра Вес его был около 750 килограммов Обладал длинными (относительно размеров тела) шеей и хвостом https://ruwikipediaorg/wiki/Вулканодон	36	2
1187	Барио́никс&nbsp;(лат&nbsp;Baryonyx от&nbsp;др-греч&nbsp;&beta;&alpha;&rho;ύ&sigmaf;&nbsp;&mdash; тяжёлый и&nbsp;ὄ&nu;&upsilon;&xi;&nbsp;&mdash; коготь)&nbsp;&mdash; род&nbsp;хищных динозавров&nbsp;нижнего мелового периода&nbsp;(барремский ярус 130&mdash;125&nbsp;млн лет назад) жил на территории&nbsp;Европы Ближайший родич&nbsp;&mdash;&nbsp;зухомим&nbsp;из&nbsp;раннего мела&nbsp;Нигераhttps://ruwikipediaorg/wiki/Барионикс	36	2
1188	Бэйпяоза́вр&nbsp;(лат&nbsp;Beipiaosaurus)&nbsp;&mdash; род&nbsp;динозавров-тероподов&nbsp;инфраотряда&nbsp;теризинозавров остатки которого были обнаружены на территории&nbsp;Китая&nbsp;неподалёку от города&nbsp;Бэйпяо&nbsp;в 1999 году Жил в эпоху&nbsp;раннего мела&nbsp;(около 125&nbsp;млн лет назад) Типовой вид&nbsp;&mdash;&nbsp;Beipiaosaurus inexpectus https://ruwikipediaorg/wiki/Бэйпяозавр	36	2
